outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
Mortality post 28 Day Discharge,Patient ID,-0.023003798189318605,-0.07118918658627985,0.025181590207642632,0.3494325013375905,logistic,True
Mortality post 28 Day Discharge,Age,0.01686900977553425,-0.09141627316079366,0.12515429271186215,0.7601154892902489,logistic,True
Mortality post 28 Day Discharge,Male,10.375947818968527,-211.64804197049534,232.39993760843237,0.9270191203049507,logistic,True
Mortality post 28 Day Discharge,Female,-14.645996161759177,-1892.3915688407008,1863.0995765171822,0.9878029892599548,logistic,True
Mortality post 28 Day Discharge,Height,0.27466521044792397,-0.26860995350464717,0.8179403744004952,0.32173211092129694,logistic,True
Mortality post 28 Day Discharge,Weight,-0.010463781786670198,-0.13222756928592233,0.11130000571258193,0.8662452624301309,logistic,True
Mortality post 28 Day Discharge,NDM,-0.9553576644708285,-3.912818840606935,2.002103511665278,0.5266467171586426,logistic,True
Mortality post 28 Day Discharge,CKD,-12.396853003584571,-2739.7215313312654,2714.9278253240964,0.9928918429119068,logistic,True
Mortality post 28 Day Discharge,HTN,-14.645996161759117,-1892.3915688406437,1863.0995765171256,0.9878029892599545,logistic,True
Mortality post 28 Day Discharge,DM,0.6932671897975997,-2.2466005740287205,3.6331349536239195,0.6439447708919066,logistic,True
Mortality post 28 Day Discharge,COPD,-14.079287134531782,-2972.522521194213,2944.36394692515,0.992557835238143,logistic,True
Mortality post 28 Day Discharge,Hypothyroidism,-11.778417755808164,-1427.3276132565738,1403.7707777449577,0.9869883944717338,logistic,True
Mortality post 28 Day Discharge,HAP.CRO,1.6094549551247388,-1.4269075773273263,4.645817487576804,0.29885175010386633,logistic,True
Mortality post 28 Day Discharge,VAP.CRO,-11.891614898499713,-865.8807733696957,842.0975435726963,0.9782267770426674,logistic,True
Mortality post 28 Day Discharge,CAP.CRO,1.2531381039446052,-1.7331286078439465,4.239404815733157,0.4108112126133704,logistic,True
Mortality post 28 Day Discharge,BSI.CRO,-11.891614898500137,-865.8807733698774,842.097543572877,0.9782267770426711,logistic,True
Mortality post 28 Day Discharge,Other.CRO,-11.66425835113573,-1960.6909517852932,1937.3624350830219,0.990641256664552,logistic,True
Mortality post 28 Day Discharge,HAP.NCRO,-11.664258351139152,-1960.6909517886327,1937.3624350863545,0.9906412566645653,logistic,True
Mortality post 28 Day Discharge,Hospitalization in past 6 Months,-15.938266734692048,-2848.5087655602424,2816.632232090858,0.9912008704436693,logistic,True
Mortality post 28 Day Discharge,CV Catheter in 6 Months,-14.215426313257728,-2408.136599742248,2379.7057471157323,0.9907140061745877,logistic,True
Mortality post 28 Day Discharge,Urinary Catheter in 6 Months,-14.886313011777558,-2661.5797388526166,2631.8071128290617,0.9912044527841795,logistic,True
Mortality post 28 Day Discharge,Surgery in last 3 Months,-14.215426313257542,-2408.1365997420226,2379.7057471155076,0.9907140061745869,logistic,True
Mortality post 28 Day Discharge,Past CREPA infection,-9.141838648145722,-308.6267340585547,290.34305676226325,0.952292379593088,logistic,True
Mortality post 28 Day Discharge,Immunosuppressive drugs in 1 week,0.955724610943459,-2.001694466642897,3.9131436885298148,0.5264820517756104,logistic,True
Mortality post 28 Day Discharge,Inotropes,6.266406177077972e-07,-2.921739298604529,2.9217405518857644,0.9999996645983931,logistic,True
Mortality post 28 Day Discharge,Ventilation,13.090862977005042,-1791.597423879505,1817.7791498335152,0.9886566952605458,logistic,True
Mortality post 28 Day Discharge,Overall organ support,13.090862977005042,-1791.597423879505,1817.7791498335152,0.9886566952605458,logistic,True
Mortality post 28 Day Discharge,Neutropenia,-11.778417755809379,-1427.3276132574365,1403.7707777458177,0.9869883944717404,logistic,True
Mortality post 28 Day Discharge,TB,-11.66425835113573,-1960.6909517852932,1937.3624350830219,0.990641256664552,logistic,True
Mortality post 28 Day Discharge,Any Viral Infection,-14.438736245402037,-1907.135293697252,1878.2578212064482,0.9880705571231266,logistic,True
Mortality post 28 Day Discharge,Any Fungal Infection,0.9557246109434592,-2.0016944666428973,3.913143688529815,0.5264820517756104,logistic,True
Mortality post 28 Day Discharge,Hemat Malignancy,-14.079287134531759,-2972.5225211941815,2944.3639469251184,0.9925578352381429,logistic,True
Mortality post 28 Day Discharge,Solid Organ,12.308266756078485,-1039.4994029058641,1064.115936418021,0.9817017041646936,logistic,True
Mortality post 28 Day Discharge,APACHEII,-0.23416622280751578,-0.5616325458797972,0.09330010026476562,0.16105246077963453,logistic,False
Mortality post 28 Day Discharge,SOFA,-0.3490702744500465,-0.943265753299424,0.245125204399331,0.24956183729340164,logistic,True
Mortality post 28 Day Discharge,TLC,12.55775299164055,-1032.500018293842,1057.6155242771233,0.9812103088139268,logistic,True
Mortality post 28 Day Discharge,ANC,12.684727065353135,-2214.4521061650157,2239.8215602957216,0.991093371064368,logistic,True
Mortality post 28 Day Discharge,Lympho,6.26640617851996e-07,-2.9217392986045296,2.9217405518857658,0.9999996645983931,logistic,True
Mortality post 28 Day Discharge,Platelet,9.111971020615496,-138.41454194027045,156.63848398150145,0.9036457912798668,logistic,True
Mortality post 28 Day Discharge,Bil,-14.215426313257488,-2408.136599741959,2379.705747115444,0.9907140061745867,logistic,True
Mortality post 28 Day Discharge,SGPT,9.11197102061593,-138.41454194027003,156.63848398150188,0.9036457912798622,logistic,True
Mortality post 28 Day Discharge,SGOT,6.266406174535518e-07,-2.921739298604529,2.9217405518857644,0.9999996645983933,logistic,True
Mortality post 28 Day Discharge,Albumin,12.684727064803395,-2214.45210552703,2239.8215596566374,0.9910933710622005,logistic,True
Mortality post 28 Day Discharge,Total Protein,12.55775299160732,-1032.500018260889,1057.6155242441034,0.9812103088133836,logistic,True
Mortality post 28 Day Discharge,Globulin,13.090862977317748,-1791.597424558678,1817.7791505133137,0.9886566952645455,logistic,True
Mortality post 28 Day Discharge,ALP,-14.438736245402616,-1907.135293697801,1878.2578212069957,0.9880705571231296,logistic,True
Mortality post 28 Day Discharge,Creatinine,12.55775299158291,-1032.5000181949408,1057.6155241781066,0.9812103088122341,logistic,True
Mortality post 28 Day Discharge,Sodium,12.308266756062903,-1039.4994029058796,1064.1159364180055,0.9817017041647168,logistic,True
Mortality post 28 Day Discharge,Potassium,-11.891614898499544,-865.8807733696235,842.0975435726243,0.9782267770426658,logistic,True
Mortality post 28 Day Discharge,Urea,-14.645996161758433,-1892.3915688399995,1863.0995765164828,0.9878029892599508,logistic,True
Mortality post 28 Day Discharge,Calcium,-15.938266734692354,-2848.5087655606753,2816.632232091291,0.9912008704436706,logistic,True
Mortality post 28 Day Discharge,Magnesium,-14.88631301177824,-2661.5797388535207,2631.807112829964,0.991204452784182,logistic,True
Mortality post 28 Day Discharge,Procalcitonin,-11.778417755809377,-1427.327613257434,1403.7707777458152,0.9869883944717404,logistic,True
Mortality post 28 Day Discharge,P/C+Z-A.E,-11.664258351135729,-1960.6909517852919,1937.3624350830205,0.990641256664552,logistic,True
Mortality post 28 Day Discharge,P/C only.E,-14.215426313257753,-2408.136599742278,2379.7057471157623,0.9907140061745878,logistic,True
Mortality post 28 Day Discharge,Z-A only.E,-9.141838648145693,-308.62673405855037,290.3430567622589,0.9522923795930874,logistic,True
Mortality post 28 Day Discharge,Neither Abx.E,2.833223228939712,-0.5946531434783462,6.26109960135777,0.10524131584729599,logistic,False
Mortality post 28 Day Discharge,P/C+Z-A.T,13.532687559855574,-387.5488232286667,414.61419834837784,0.9472742076285234,logistic,True
Mortality post 28 Day Discharge,P/C only.T,-14.43873624540322,-1907.1352936983735,1878.2578212075673,0.9880705571231327,logistic,True
Mortality post 28 Day Discharge,Z-A only.T,-11.66425835113699,-1960.6909517865217,1937.3624350842476,0.9906412566645569,logistic,True
Mortality post 28 Day Discharge,Neither Abx.T,2.833223228939712,-0.5946531434783462,6.26109960135777,0.10524131584729599,logistic,False
Mortality post 28 Day Discharge,Amikacin,-1.416606621250594,-3.1305453775777385,0.29733213507655076,0.10524265826836515,logistic,False
Mortality post 28 Day Discharge,Minocycline,-0.879533770403381,-2.9890481559140185,1.2299806151072565,0.41382515105055806,logistic,True
Mortality post 28 Day Discharge,Trimethoprim/Sulfamethoxazole,-1.416606621250593,-3.130545377577734,0.2973321350765479,0.1052426582683646,logistic,False
Mortality post 28 Day Discharge,Ampicillin Sulbactam,-0.944404633054495,-2.0870298848218836,0.19822061871289376,0.10524239919479732,logistic,False
Mortality post 28 Day Discharge,Meropenem.T,-1.609446492239928,-4.645784948789249,1.4268919643093931,0.29885045943598465,logistic,True
Mortality post 28 Day Discharge,P/C-Sulbactam.T,-0.38713903324712473,-2.6165321717314143,1.842254105237165,0.7335914114079461,logistic,True
Mortality post 28 Day Discharge,Clinical Improvement,-15.69153951759435,-2630.892813095009,2599.5097340598204,0.9906170678029361,logistic,True
Mortality post 28 Day Discharge,ICU Stay in 28 Days,-0.19481374682599417,-0.6699234342128734,0.280295940560885,0.4215918095553397,logistic,True
Mortality post 28 Day Discharge,GW Stay in 28 Days,-0.2886000224113281,-0.9771069667459958,0.39990692192333965,0.4113307657264129,logistic,True
Mortality post 28 Day Discharge,Total Hospital Stay,-0.3249561627010864,-0.8666898213651381,0.21677749596296525,0.23972502604509516,logistic,True
Mortality post 28 Day Discharge,Mortality in ICU,-11.891614898498165,-865.8807733690328,842.0975435720366,0.9782267770426533,logistic,True
Mortality post 28 Day Discharge,Mortality in Hospital,-11.778417755810686,-1427.327613258363,1403.7707777467415,0.9869883944717475,logistic,True
Mortality post 28 Day Discharge,Overall Mortality,13.589545597372943,-973.88381688694,1001.062908081686,0.9784813490918571,logistic,True
Mortality post 28 Day Discharge,Relapse post 28 Day Discharge,2.0794972397915474,-1.0579858361906491,5.216980315773744,0.19392761210711462,logistic,False
Mortality post 28 Day Discharge,Other Illness Leading to Hospitalization post 28 Days Discharge,16.71556682743873,-1416.4819247075598,1449.9130583624374,0.9817624960346559,logistic,True
Overall Mortality,Patient ID,-0.00035122789113043064,-0.02173923698651584,0.021036781204254982,0.9743237373233824,logistic,True
Overall Mortality,Age,0.0926247500134583,-0.014986443994662549,0.20023594402157913,0.09160140464342856,logistic,False
Overall Mortality,Male,1.2527643544285683,-0.5992270871613732,3.1047557960185097,0.1849054588038781,logistic,False
Overall Mortality,Female,-1.2527761535584343,-3.1047651133344916,0.5992128062176227,0.18490073296998888,logistic,False
Overall Mortality,Height,0.05527101084413256,-0.25871401758833423,0.36925603927659933,0.7300839414235858,logistic,True
Overall Mortality,Weight,0.035335207484702494,-0.040554639528599654,0.11122505449800464,0.36146224661306436,logistic,True
Overall Mortality,NDM,0.6931947668562827,-1.3014631649276942,2.6878526986402598,0.49578434467703136,logistic,True
Overall Mortality,CKD,-15.216121813259635,-3963.383477581921,3932.9512339554017,0.9939731213715348,logistic,True
Overall Mortality,HTN,0.4054745651971616,-1.3657370771740402,2.1766862075683635,0.653659131388215,logistic,True
Overall Mortality,DM,-0.13360587979684685,-1.9856003951990626,1.7183886356053688,0.8875579261827677,logistic,True
Overall Mortality,COPD,1.609436422849546,-0.8697440839142627,4.088616929613354,0.2032413265799412,logistic,True
Overall Mortality,Hypothyroidism,-16.57008899849971,-5510.450858334345,5477.310680337345,0.9952833762424736,logistic,True
Overall Mortality,HAP.CRO,1.609436422849546,-0.8697440839142627,4.088616929613354,0.2032413265799412,logistic,True
Overall Mortality,VAP.CRO,-0.2720523565950532,-2.3288027527098016,1.7846980395196954,0.7954422497326906,logistic,True
Overall Mortality,CAP.CRO,-0.2720523565950536,-2.328802752709802,1.784698039519695,0.7954422497326904,logistic,True
Overall Mortality,BSI.CRO,-0.27205235659505295,-2.3288027527098016,1.7846980395196956,0.7954422497326908,logistic,True
Overall Mortality,Other.CRO,-14.599338387570429,-3071.848518187277,3042.6498414121365,0.9925323466515109,logistic,True
Overall Mortality,HAP.NCRO,-14.59933838757018,-3071.848518186897,3042.6498414117564,0.9925323466515101,logistic,True
Overall Mortality,Hospitalization in past 6 Months,-0.3365710802952973,-2.135962158071063,1.4628199974804683,0.713913085377445,logistic,True
Overall Mortality,CV Catheter in 6 Months,-0.693146632025702,-2.6878021022192535,1.3015088381678495,0.4958137383328325,logistic,True
Overall Mortality,Urinary Catheter in 6 Months,-0.5108295734961646,-2.335456069956006,1.3137969229636766,0.5831981772671553,logistic,True
Overall Mortality,Surgery in last 3 Months,-1.8971074430254389,-4.290874306706445,0.49665942065556723,0.12034906682334448,logistic,False
Overall Mortality,Past CREPA infection,-0.5753661648354368,-3.1578442562935964,2.007111926622723,0.6623489327444153,logistic,True
Overall Mortality,Immunosuppressive drugs in 1 week,0.2877826857768042,-1.6309146528470773,2.206480024400686,0.7687791377891479,logistic,True
Overall Mortality,Inotropes,0.40547456519716213,-1.3657370771740398,2.176686207568364,0.6536591313882145,logistic,True
Overall Mortality,Ventilation,1.0986210467229975,-1.3676081313544164,3.5648502248004115,0.3826101233077124,logistic,True
Overall Mortality,Overall organ support,1.0986210467229975,-1.3676081313544164,3.5648502248004115,0.3826101233077124,logistic,True
Overall Mortality,Neutropenia,-16.570088998500086,-5510.450858335379,5477.310680338379,0.9952833762424744,logistic,True
Overall Mortality,TB,-14.599338387570429,-3071.848518187277,3042.6498414121365,0.9925323466515109,logistic,True
Overall Mortality,Any Viral Infection,0.7827665239530782,-1.0166224942342703,2.5821555421404265,0.39387033590895526,logistic,True
Overall Mortality,Any Fungal Infection,1.2809331485134223,-0.738030898933147,3.299897195959992,0.21368345039729342,logistic,True
Overall Mortality,Hemat Malignancy,-1.098622188187492,-3.5648497659548677,1.3676053895798836,0.3826093201239248,logistic,True
Overall Mortality,Solid Organ,0.27200964997300336,-1.7847381747617288,2.3287574747077358,0.7954733982474501,logistic,True
Overall Mortality,APACHEII,0.11376137671173762,-0.05298517855875125,0.2805079319822265,0.18116771985655167,logistic,False
Overall Mortality,SOFA,0.3368922467498643,-0.07312529017732355,0.7469097836770522,0.10730820405127792,logistic,False
Overall Mortality,TLC,-1.2809361130318946,-3.2999030644724257,0.7380308384086365,0.2136830492460725,logistic,True
Overall Mortality,ANC,-15.612509164210016,-2730.8318366064955,2699.606818278075,0.9910081977057589,logistic,True
Overall Mortality,Lympho,-2.2335808995934636,-4.290315974895776,-0.17684582429115103,0.03329655554108849,logistic,False
Overall Mortality,Platelet,1.435083448349457,-0.5341907475367684,3.4043576442356827,0.15320588731356163,logistic,False
Overall Mortality,Bil,0.28778268577680394,-1.6309146528470775,2.2064800244006855,0.7687791377891481,logistic,True
Overall Mortality,SGPT,1.4350834483494572,-0.5341907475367682,3.4043576442356827,0.1532058873135616,logistic,False
Overall Mortality,SGOT,0.40547456519716185,-1.36573707717404,2.1766862075683635,0.6536591313882147,logistic,True
Overall Mortality,Albumin,-0.22317284219227254,-3.146740176806885,2.7003944924223395,0.8810680475667704,logistic,True
Overall Mortality,Total Protein,-1.2809361130318944,-3.299903064472425,0.7380308384086367,0.21368304924607262,logistic,True
Overall Mortality,Globulin,1.0986210467229967,-1.3676081313544173,3.5648502248004106,0.3826101233077127,logistic,True
Overall Mortality,ALP,0.7827665239530782,-1.0166224942342703,2.5821555421404265,0.39387033590895526,logistic,True
Overall Mortality,Creatinine,-0.2877613454285373,-2.206459247741559,1.6309365568844845,0.7687958616237629,logistic,True
Overall Mortality,Sodium,1.5198289087253845,-0.8948644781987511,3.9345222956495203,0.2173451748113897,logistic,True
Overall Mortality,Potassium,-1.519817722151719,-3.934507849409078,0.89487240510564,0.21734793904875227,logistic,True
Overall Mortality,Urea,0.4054745651971617,-1.3657370771740402,2.1766862075683635,0.653659131388215,logistic,True
Overall Mortality,Calcium,-0.3365710802952972,-2.1359621580710626,1.4628199974804683,0.7139130853774451,logistic,True
Overall Mortality,Magnesium,-0.5108295734961646,-2.335456069956006,1.313796922963677,0.5831981772671553,logistic,True
Overall Mortality,Procalcitonin,-16.570088998499692,-5510.450858334297,5477.310680337297,0.9952833762424735,logistic,True
Overall Mortality,P/C+Z-A.E,15.185174032187577,-3300.081030070377,3330.4513781347523,0.9928371857962425,logistic,True
Overall Mortality,P/C only.E,0.28778268577680416,-1.6309146528470773,2.2064800244006855,0.768779137789148,logistic,True
Overall Mortality,Z-A only.E,1.049838921798189,-1.5376633080552657,3.6373411516516434,0.4264826283090959,logistic,True
Overall Mortality,Neither Abx.E,0.22318218612527158,-2.7003850830437512,3.1467494552942945,0.8810631024571809,logistic,True
Overall Mortality,P/C+Z-A.T,15.185174032189378,-3300.081030070375,3330.451378134754,0.9928371857962417,logistic,True
Overall Mortality,P/C only.T,-1.8123745470005865,-3.8070290752277973,0.18227998122662403,0.07493627691348717,logistic,False
Overall Mortality,Z-A only.T,15.185174032188085,-3300.0810300703765,3330.4513781347528,0.9928371857962422,logistic,True
Overall Mortality,Neither Abx.T,0.22318218612527158,-2.7003850830437512,3.1467494552942945,0.8810631024571809,logistic,True
Overall Mortality,Amikacin,-0.11157185431490685,-1.5733555144828253,1.3502118058530115,0.8810834571978597,logistic,True
Overall Mortality,Minocycline,-10.955806330484362,-255.94413180917257,234.03251914820385,0.9301556423737323,logistic,True
Overall Mortality,Trimethoprim/Sulfamethoxazole,-4.918403945322047,-80.53836820275619,70.70156031211211,0.8985619507034867,logistic,True
Overall Mortality,Ampicillin Sulbactam,-0.07438151189485485,-1.0489039520616228,0.900140928271913,0.8810830197329909,logistic,True
Overall Mortality,Meropenem.T,-1.6094375921519084,-4.088624851291736,0.869749666987919,0.20324222899867694,logistic,True
Overall Mortality,P/C-Sulbactam.T,-0.6582242735148227,-2.0732574091611387,0.756808862131493,0.3619228832490107,logistic,True
Overall Mortality,Clinical Improvement,-3.4662006792108753,-6.041520709690069,-0.8908806487316823,0.008340286036505546,logistic,False
Overall Mortality,ICU Stay in 28 Days,-0.0384446343956438,-0.18740603826698202,0.11051676947569442,0.6129715099334732,logistic,True
Overall Mortality,GW Stay in 28 Days,-0.14332350483765,-0.3450254547360036,0.05837844506070361,0.16371262542821008,logistic,False
Overall Mortality,Total Hospital Stay,-0.11077552759494481,-0.2501048559264802,0.02855380073659057,0.11916359087955326,logistic,False
Overall Mortality,Mortality in ICU,16.361444124486678,-1871.3219729700913,1904.0448612190648,0.9864462416928245,logistic,True
Overall Mortality,Mortality in Hospital,11.827087014780666,-397.24871341511886,420.9028874446802,0.9548113066771059,logistic,True
Overall Mortality,Mortality post 28 Day Discharge,11.8270870147806,-397.2487134151189,420.9028874446801,0.9548113066771061,logistic,True
Overall Mortality,Relapse post 28 Day Discharge,-0.5753661648354361,-3.1578442562935964,2.007111926622724,0.6623489327444158,logistic,True
Overall Mortality,Other Illness Leading to Hospitalization post 28 Days Discharge,1.0498389217981887,-1.537663308055266,3.6373411516516434,0.4264826283090959,logistic,True
Relapse post 28 Day Discharge,Patient ID,0.01382100496441851,-0.018248580733038006,0.04589059066187502,0.39828718999721424,logistic,True
Relapse post 28 Day Discharge,Age,-0.028245889231690635,-0.10522743596820534,0.04873565750482407,0.47205133370334973,logistic,True
Relapse post 28 Day Discharge,Male,0.8109310900027087,-1.7715488677466247,3.393411047752042,0.5382554220498228,logistic,True
Relapse post 28 Day Discharge,Female,-0.8109975940339147,-3.393494208140708,1.7714990200728782,0.538224720178734,logistic,True
Relapse post 28 Day Discharge,Height,0.0925005579001487,-0.3431346038297483,0.5281357196300457,0.6772864892973807,logistic,True
Relapse post 28 Day Discharge,Weight,0.012856600030332241,-0.07063898441922026,0.09635218447988475,0.7628090446989417,logistic,True
Relapse post 28 Day Discharge,NDM,13.080740663434462,-1048.0468618303319,1074.2083431572007,0.9807242793026539,logistic,True
Relapse post 28 Day Discharge,CKD,-12.705372402636652,-2528.5690093698886,2503.158264564615,0.9921026504305078,logistic,True
Relapse post 28 Day Discharge,HTN,-0.8109975940339127,-3.393494208140707,1.7714990200728815,0.5382247201787351,logistic,True
Relapse post 28 Day Discharge,DM,-14.902855208713751,-2344.2888807745862,2314.4831703571585,0.9899952834751853,logistic,True
Relapse post 28 Day Discharge,COPD,-13.981707929040645,-2230.8217583199294,2202.858342461848,0.9901371379526636,logistic,True
Relapse post 28 Day Discharge,Hypothyroidism,-13.728112746370611,-2980.28084542261,2952.8246199298687,0.9927632934430539,logistic,True
Relapse post 28 Day Discharge,HAP.CRO,-13.9817079290408,-2230.821758320101,2202.8583424620188,0.9901371379526642,logistic,True
Relapse post 28 Day Discharge,VAP.CRO,0.48550937490612533,-2.163649337072421,3.1346680868846715,0.7194446070387954,logistic,True
Relapse post 28 Day Discharge,CAP.CRO,2.2334347139205235,-0.47147765895866955,4.938347086799716,0.10559064185423675,logistic,False
Relapse post 28 Day Discharge,BSI.CRO,-14.364047486034687,-2320.648106798053,2291.9200118259832,0.9902603937063889,logistic,True
Relapse post 28 Day Discharge,Other.CRO,-11.74870864357571,-1622.1872860048607,1598.689868717709,0.9885917423065115,logistic,True
Relapse post 28 Day Discharge,HAP.NCRO,-11.748708643575743,-1622.1872860048863,1598.6898687177347,0.9885917423065116,logistic,True
Relapse post 28 Day Discharge,Hospitalization in past 6 Months,-1.2992892794638606,-3.897672068513595,1.2990935095858738,0.32705856213030593,logistic,True
Relapse post 28 Day Discharge,CV Catheter in 6 Months,0.18233359532325982,-2.435019118642107,2.7996863092886266,0.8913962352836413,logistic,True
Relapse post 28 Day Discharge,Urinary Catheter in 6 Months,-0.33645335725287295,-2.923929649825639,2.2510229353198934,0.7988335436644446,logistic,True
Relapse post 28 Day Discharge,Surgery in last 3 Months,0.18233359532325952,-2.4350191186421073,2.799686309288626,0.8913962352836414,logistic,True
Relapse post 28 Day Discharge,Past CREPA infection,1.321755216632907,-1.4958711521350188,4.139381585400833,0.3578739680026105,logistic,True
Relapse post 28 Day Discharge,Immunosuppressive drugs in 1 week,0.18233359532325966,-2.4350191186421073,2.799686309288626,0.8913962352836414,logistic,True
Relapse post 28 Day Discharge,Inotropes,-13.181195560311135,-702.6071182682656,676.2447271476433,0.9701080865146351,logistic,True
Relapse post 28 Day Discharge,Ventilation,-2.708036112095366,-5.5256522643544255,0.1095800401636926,0.059600297180626885,logistic,False
Relapse post 28 Day Discharge,Overall organ support,-2.708036112095366,-5.5256522643544255,0.1095800401636926,0.059600297180626885,logistic,False
Relapse post 28 Day Discharge,Neutropenia,-13.72811274637086,-2980.2808454229794,2952.824619930238,0.9927632934430547,logistic,True
Relapse post 28 Day Discharge,TB,-11.74870864357571,-1622.1872860048607,1598.689868717709,0.9885917423065115,logistic,True
Relapse post 28 Day Discharge,Any Viral Infection,-0.5751902426895349,-3.1576069260982185,2.007226440719149,0.6624382482771314,logistic,True
Relapse post 28 Day Discharge,Any Fungal Infection,-12.004411646192573,-631.5100085194113,607.5011852270261,0.9697044108231258,logistic,True
Relapse post 28 Day Discharge,Hemat Malignancy,-13.981707929040804,-2230.821758320105,2202.858342462023,0.9901371379526642,logistic,True
Relapse post 28 Day Discharge,Solid Organ,12.634013324506704,-958.4177390116299,983.6857656606433,0.9796558269814654,logistic,True
Relapse post 28 Day Discharge,APACHEII,-0.23640948894787728,-0.5265888691700342,0.053769891274279724,0.11031363892418218,logistic,False
Relapse post 28 Day Discharge,SOFA,-0.3846800883594542,-0.9124695159202505,0.14310933920134206,0.15314149797132326,logistic,False
Relapse post 28 Day Discharge,TLC,-0.18231908252950277,-2.7996804215906055,2.4350422565315997,0.8914051816339915,logistic,True
Relapse post 28 Day Discharge,ANC,10.699479387306459,-641.7802068428033,663.1791656174163,0.9743605302093085,logistic,True
Relapse post 28 Day Discharge,Lympho,16.44898436491813,-3516.0516901932588,3548.949658923095,0.9927181964559157,logistic,True
Relapse post 28 Day Discharge,Platelet,-1.2992892794638606,-3.8976720685135957,1.2990935095858742,0.32705856213030593,logistic,True
Relapse post 28 Day Discharge,Bil,-12.004411646192931,-631.5100085195227,607.5011852271368,0.9697044108231302,logistic,True
Relapse post 28 Day Discharge,SGPT,0.3364866571969154,-2.2509876548736,2.923960969267431,0.7988139102532184,logistic,True
Relapse post 28 Day Discharge,SGOT,0.8109310900027086,-1.771548867746625,3.393411047752042,0.5382554220498228,logistic,True
Relapse post 28 Day Discharge,Albumin,-2.0794778651669694,-5.216939399347201,1.0579836690132618,0.19392870474309665,logistic,False
Relapse post 28 Day Discharge,Total Protein,-0.18231908252950269,-2.7996804215906055,2.4350422565315997,0.8914051816339915,logistic,True
Relapse post 28 Day Discharge,Globulin,14.853924242142153,-3413.6180852079465,3443.3259336922306,0.993224778006073,logistic,True
Relapse post 28 Day Discharge,ALP,-15.637704067636855,-2668.9322107833345,2637.6568026480604,0.9907835000197407,logistic,True
Relapse post 28 Day Discharge,Creatinine,-0.1823190825295024,-2.799680421590605,2.4350422565316,0.8914051816339917,logistic,True
Relapse post 28 Day Discharge,Sodium,12.634013324498106,-958.4177390116384,983.6857656606347,0.9796558269814792,logistic,True
Relapse post 28 Day Discharge,Potassium,-14.36404748603462,-2320.6481067979744,2291.9200118259055,0.9902603937063885,logistic,True
Relapse post 28 Day Discharge,Urea,-0.8109975940339127,-3.3934942081407073,1.771499020072882,0.5382247201787352,logistic,True
Relapse post 28 Day Discharge,Calcium,-15.053098809562632,-1371.315564737787,1341.2093671186617,0.9826445423413841,logistic,True
Relapse post 28 Day Discharge,Magnesium,-15.24701507849992,-2470.533312854656,2440.0392826976563,0.9902890857371601,logistic,True
Relapse post 28 Day Discharge,Procalcitonin,-13.72811274637081,-2980.2808454229053,2952.824619930164,0.9927632934430545,logistic,True
Relapse post 28 Day Discharge,P/C+Z-A.E,-11.748708643575718,-1622.1872860048663,1598.6898687177147,0.9885917423065115,logistic,True
Relapse post 28 Day Discharge,P/C only.E,-12.004411646192379,-631.5100085193504,607.5011852269657,0.9697044108231232,logistic,True
Relapse post 28 Day Discharge,Z-A only.E,-11.612279906378044,-824.0194998787434,800.7949400659874,0.977650126579804,logistic,True
Relapse post 28 Day Discharge,Neither Abx.E,13.358384293373959,-254.125827387556,280.8425959743039,0.9220258077237306,logistic,True
Relapse post 28 Day Discharge,P/C+Z-A.T,-11.748708643576192,-1622.1872860052472,1598.6898687180947,0.9885917423065137,logistic,True
Relapse post 28 Day Discharge,P/C only.T,-0.5751902426895337,-3.157606926098217,2.0072264407191502,0.662438248277132,logistic,True
Relapse post 28 Day Discharge,Z-A only.T,-11.748708643576984,-1622.1872860058875,1598.6898687187336,0.9885917423065175,logistic,True
Relapse post 28 Day Discharge,Neither Abx.T,13.358384293373959,-254.125827387556,280.8425959743039,0.9220258077237306,logistic,True
Relapse post 28 Day Discharge,Amikacin,-1.0397202793352098,-2.6084562850543604,0.5290157263839408,0.19393819104424648,logistic,False
Relapse post 28 Day Discharge,Minocycline,12.068103211922054,-1237.5832909963526,1261.7194974201968,0.9848987687099982,logistic,True
Relapse post 28 Day Discharge,Trimethoprim/Sulfamethoxazole,7.390434210941396,-2503.3837785185706,2518.164646940453,0.9953969251263195,logistic,True
Relapse post 28 Day Discharge,Ampicillin Sulbactam,5.2858665729104315,-2862.388432920714,2872.960166066535,0.9971174716984545,logistic,True
Relapse post 28 Day Discharge,Meropenem.T,-0.8472052481175149,-3.5522392916205434,1.857828795385514,0.5393128343674112,logistic,True
Relapse post 28 Day Discharge,P/C-Sulbactam.T,-1.4370728435038491,-3.5912595051066316,0.7171138180989334,0.1910410711368581,logistic,False
Relapse post 28 Day Discharge,Clinical Improvement,1.3230067022079404,-1.068443825760584,3.714457230176465,0.27823260596156874,logistic,True
Relapse post 28 Day Discharge,ICU Stay in 28 Days,-0.5601974678145827,-1.1986676165384105,0.078272680909245,0.08548990861577385,logistic,False
Relapse post 28 Day Discharge,GW Stay in 28 Days,-0.11752913301944493,-0.43142816168917897,0.1963698956502891,0.46304391940733813,logistic,True
Relapse post 28 Day Discharge,Total Hospital Stay,-0.43686027604570804,-1.0068039584534274,0.13308340636201138,0.1330178309691267,logistic,False
