Variable1,Variable1_Type,Variable2,Variable2_Type,Correlation,P_Value,N,Strength,Direction,Significant
Male,binary,Minocycline,ordinal,0.0214,0.9227807842642243,23,WEAK,Positive,False
Female,binary,Minocycline,ordinal,-0.0214,0.9227807842642243,23,WEAK,Negative,False
Nitrofurantoin,ordinal,ICU.Stay.in.28.Days,continuous,-0.0213,0.9231075860038982,23,WEAK,Negative,False
Polymyxin.Colistin.Inclusion.T,binary,GW.Stay.in.28.Days,continuous,0.021,0.924311818374687,23,WEAK,Positive,False
Urea,continuous,ICU.Stay.in.28.Days,continuous,0.0209,0.9246803825993806,23,WEAK,Positive,False
DM,binary,Tigecycline,ordinal,0.0201,0.9276406574610695,23,WEAK,Positive,False
Tigecycline,ordinal,Ceftazidime.Avibactam.Aztreonam.T,binary,-0.0201,0.9276406574610695,23,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Tigecycline,ordinal,0.0201,0.9276406574610695,23,WEAK,Positive,False
Hospitalization.in.past.6.Months,binary,Tigecycline,ordinal,0.0201,0.9276406574610695,23,WEAK,Positive,False
Bil,binary,Tigecycline,ordinal,0.0201,0.9276406574610695,23,WEAK,Positive,False
Ventilation,binary,Tigecycline,ordinal,0.0201,0.9276406574610695,23,WEAK,Positive,False
Lympho,binary,P.C.only.T,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Any.Fungal.Infection,binary,SGOT,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Platelet,binary,P.C.only.T,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Lympho,binary,Neither.Abx.T,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
SGOT,binary,P.C.only.E,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Hemat.Malignancy,binary,SGOT,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Hemat.Malignancy,binary,Lympho,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Lympho,binary,Neither.Abx.E,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Any.Fungal.Infection,binary,Platelet,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Magnesium,binary,Neither.Abx.T,binary,-0.02,0.9279440947274477,23,WEAK,Negative,False
Any.Fungal.Infection,binary,Lympho,binary,0.02,0.9279440947274477,23,WEAK,Positive,False
Magnesium,binary,Neither.Abx.E,binary,-0.02,0.9279440947274477,23,WEAK,Negative,False
SGOT,binary,Tigecycline,ordinal,0.0199,0.9281895422805552,23,WEAK,Positive,False
Lympho,binary,Tigecycline,ordinal,0.0199,0.9281895422805552,23,WEAK,Positive,False
Age,continuous,ALP,binary,0.0199,0.9283234602066004,23,WEAK,Positive,False
P.C.only.T,binary,Amikacin,ordinal,-0.0198,0.9284593417575404,23,WEAK,Negative,False
Height,continuous,ALP,binary,-0.0198,0.9283765460545473,23,WEAK,Negative,False
Amikacin,ordinal,Ceftazidime.Avibactam,binary,-0.0182,0.9342459519265686,23,WEAK,Negative,False
UTI.CRO,binary,Gentamicin,ordinal,0.0181,0.934751357501618,23,WEAK,Positive,False
NDM,binary,Gentamicin,ordinal,-0.0181,0.934751357501618,23,WEAK,Negative,False
UTI.CRO,binary,Any.Viral.Infection,binary,-0.0181,0.934751357501618,23,WEAK,Negative,False
HTN,binary,TLC,binary,0.0181,0.934751357501618,23,WEAK,Positive,False
Solid.Organ,binary,Gentamicin,ordinal,-0.0181,0.934751357501618,23,WEAK,Negative,False
SOFA,continuous,P.C.only.T,binary,0.0175,0.937000678410616,23,WEAK,Positive,False
SOFA,continuous,Total.Hospital.stay.in.28.days,continuous,-0.0167,0.9395478074028555,23,WEAK,Negative,False
Total.Protein,binary,Amikacin,ordinal,-0.0163,0.941044497728882,23,WEAK,Negative,False
ANC,binary,Amikacin,ordinal,-0.0163,0.941044497728882,23,WEAK,Negative,False
APACHEII,continuous,Ceftazidime,ordinal,0.0161,0.9419395647042154,23,WEAK,Positive,False
APACHEII,continuous,Meropenem,ordinal,0.0161,0.9419395647042154,23,WEAK,Positive,False
APACHEII,continuous,Cefoperazone.Sulbactam,ordinal,0.0161,0.9419395647042154,23,WEAK,Positive,False
Neutropenia,binary,APACHEII,continuous,-0.0161,0.9419395647042154,23,WEAK,Negative,False
APACHEII,continuous,Cefotaxime,ordinal,0.0161,0.9419395647042154,23,WEAK,Positive,False
Height,continuous,Ceftazidime.Avibactam,binary,0.0159,0.9425872605619815,23,WEAK,Positive,False
ALP,binary,Creatinine,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
DM,binary,Creatinine,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
DM,binary,IAI.CRO,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
Creatinine,binary,Ceftazidime.Avibactam.Aztreonam.T,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
Bil,binary,Creatinine,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
OXA48,binary,Inotropes,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
IAI.CRO,binary,Inotropes,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
OXA48,binary,Hospitalization.in.past.6.Months,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
OXA48,binary,Bil,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
DM,binary,Calcium,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
ALP,binary,Calcium,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
Male,binary,OXA48,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
Female,binary,Calcium,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
Male,binary,Calcium,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
Inotropes,binary,Creatinine,binary,0.0156,0.9435818591013388,23,WEAK,Positive,False
Female,binary,OXA48,binary,-0.0156,0.9435818591013388,23,WEAK,Negative,False
Inotropes,binary,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,-0.015,0.9458479296995674,23,WEAK,Negative,False
NDM,binary,Total.Hospital.stay.in.28.days,continuous,-0.015,0.9459715267460593,23,WEAK,Negative,False
Male,binary,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,-0.015,0.9458479296995674,23,WEAK,Negative,False
Female,binary,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,0.015,0.9458479296995674,23,WEAK,Positive,False
Platelet,binary,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,0.0149,0.9462591587179362,23,WEAK,Positive,False
Height,continuous,ANC,binary,-0.0143,0.9485258952838231,23,WEAK,Negative,False
Gentamicin,ordinal,Total.Hospital.stay.in.28.days,continuous,0.0138,0.9501829125812881,23,WEAK,Positive,False
Age,continuous,Ceftazidime.Avibactam.T,binary,-0.0138,0.950232250369001,23,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,SGOT,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Hypothyroidism,binary,Platelet,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
P.C.in.vitro,binary,Lympho,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Magnesium,binary,-0.0134,0.9515022205974764,23,WEAK,Negative,False
Platelet,binary,Fosfomycin,ordinal,0.0134,0.9515022205974764,23,WEAK,Positive,False
P.C.in.vitro,binary,SGOT,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Platelet,binary,Cefuroxime,ordinal,-0.0134,0.9515022205974764,23,WEAK,Negative,False
SGOT,binary,P.C.Z.A.E,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Magnesium,binary,P.C.Z.A.E,binary,-0.0134,0.9515022205974764,23,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Lympho,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Lympho,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Platelet,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Urinary.Catheter.in.6.Months,binary,SGOT,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Urinary.Catheter.in.6.Months,binary,Magnesium,binary,-0.0134,0.9515022205974764,23,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Platelet,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Magnesium,binary,Cefuroxime,ordinal,0.0134,0.9515022205974764,23,WEAK,Positive,False
Hypothyroidism,binary,Lympho,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
P.C.in.vitro,binary,Magnesium,binary,-0.0134,0.9515022205974764,23,WEAK,Negative,False
SGOT,binary,Fosfomycin,ordinal,0.0134,0.9515022205974764,23,WEAK,Positive,False
SGOT,binary,Cefuroxime,ordinal,-0.0134,0.9515022205974764,23,WEAK,Negative,False
Lympho,binary,P.C.Z.A.E,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Platelet,binary,P.C.Z.A.E,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
Hypothyroidism,binary,Magnesium,binary,-0.0134,0.9515022205974764,23,WEAK,Negative,False
Hypothyroidism,binary,SGOT,binary,0.0134,0.9515022205974764,23,WEAK,Positive,False
SOFA,continuous,SGOT,binary,0.0132,0.9521773822394222,23,WEAK,Positive,False
APACHEII,continuous,ALP,binary,0.0132,0.9522179453344852,23,WEAK,Positive,False
Age,continuous,Ceftazidime.Avibactam.Aztreonam.T,binary,0.0132,0.9521824810352146,23,WEAK,Positive,False
APACHEII,continuous,Urea,continuous,0.0124,0.9553270359741246,23,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Trimethoprim.Sulfamethoxazole,ordinal,-0.0122,0.9560406725742042,23,WEAK,Negative,False
Sodium,binary,Trimethoprim.Sulfamethoxazole,ordinal,0.0122,0.9560406725742042,23,WEAK,Positive,False
Past.CREPA.infection,binary,Any.Viral.Infection,binary,-0.0118,0.957437781843122,23,WEAK,Negative,False
Procalcitonin,binary,Gentamicin,ordinal,0.0118,0.957437781843122,23,WEAK,Positive,False
Any.Viral.Infection,binary,Ceftriaxone,ordinal,-0.0118,0.957437781843122,23,WEAK,Negative,False
Any.Viral.Infection,binary,Hb,binary,0.0118,0.957437781843122,23,WEAK,Positive,False
Ceftriaxone,ordinal,Polymyxin.Colistin.Inclusion.T,binary,0.0118,0.957437781843122,23,WEAK,Positive,False
HAP.CRO,binary,GW.Stay.in.28.Days,continuous,-0.0118,0.9573139835442411,23,WEAK,Negative,False
HTN,binary,Past.CREPA.infection,binary,-0.0118,0.957437781843122,23,WEAK,Negative,False
Ceftriaxone,ordinal,Ceftazidime.Avibactam.T,binary,0.0118,0.957437781843122,23,WEAK,Positive,False
HTN,binary,Ceftriaxone,ordinal,-0.0118,0.957437781843122,23,WEAK,Negative,False
Hb,binary,Ceftazidime.Avibactam.T,binary,-0.0118,0.957437781843122,23,WEAK,Negative,False
Solid.Organ,binary,Albumin,binary,-0.0114,0.9589798525300488,23,WEAK,Negative,False
NDM,binary,P.C.only.E,binary,0.0114,0.9589798525300488,23,WEAK,Positive,False
Solid.Organ,binary,P.C.only.E,binary,0.0114,0.9589798525300488,23,WEAK,Positive,False
NDM,binary,Hemat.Malignancy,binary,0.0114,0.9589798525300488,23,WEAK,Positive,False
UTI.CRO,binary,Any.Fungal.Infection,binary,-0.0114,0.9589798525300488,23,WEAK,Negative,False
UTI.CRO,binary,Albumin,binary,0.0114,0.9589798525300488,23,WEAK,Positive,False
UTI.CRO,binary,Neither.Abx.T,binary,-0.0114,0.9589798525300488,23,WEAK,Negative,False
UTI.CRO,binary,Neither.Abx.E,binary,-0.0114,0.9589798525300488,23,WEAK,Negative,False
TLC,binary,Neither.Abx.E,binary,0.0114,0.9589798525300488,23,WEAK,Positive,False
TLC,binary,Neither.Abx.T,binary,0.0114,0.9589798525300488,23,WEAK,Positive,False
TLC,binary,Albumin,binary,-0.0114,0.9589798525300488,23,WEAK,Negative,False
NDM,binary,P.C.only.T,binary,0.0114,0.9589798525300488,23,WEAK,Positive,False
Height,continuous,Procalcitonin,binary,0.0097,0.9648244247497137,23,WEAK,Positive,False
Past.CREPA.infection,binary,Urea,continuous,0.0097,0.9648244247497137,23,WEAK,Positive,False
Minocycline,ordinal,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,0.0097,0.9650470808702626,23,WEAK,Positive,False
Calcium,binary,Ceftazidime.Avibactam,binary,-0.0094,0.9660801680044062,23,WEAK,Negative,False
OXA48,binary,Mortality.in.ICU,binary,-0.0094,0.9660801680044062,23,WEAK,Negative,False
OXA48,binary,Potassium,binary,-0.0094,0.9660801680044062,23,WEAK,Negative,False
OXA48,binary,P.C.Z.A.T,binary,-0.0094,0.9660801680044062,23,WEAK,Negative,False
OXA48,binary,BSI.CRO,binary,-0.0094,0.9660801680044062,23,WEAK,Negative,False
IAI.CRO,binary,Ceftazidime.Avibactam,binary,0.0094,0.9660801680044062,23,WEAK,Positive,False
IAI.CRO,binary,Z.A.only.T,binary,0.0094,0.9660801680044062,23,WEAK,Positive,False
IAI.CRO,binary,P.C.Z.A.T,binary,0.0094,0.9660801680044062,23,WEAK,Positive,False
Creatinine,binary,Z.A.only.T,binary,-0.0094,0.9660801680044062,23,WEAK,Negative,False
P.C.only.T,binary,Minocycline,ordinal,0.0093,0.966296189975215,23,WEAK,Positive,False
BSI.CRO,binary,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,0.009,0.9674438468670914,23,WEAK,Positive,False
Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,Mortality.in.ICU,binary,0.009,0.9674438468670914,23,WEAK,Positive,False
Any.Fungal.Infection,binary,APACHEII,continuous,0.0087,0.9687437054205572,23,WEAK,Positive,False
Amikacin,ordinal,Minocycline,ordinal,0.0086,0.9690882514829793,23,WEAK,Positive,False
Female,binary,Overall.organ.support,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Surgery.in.last.3.Months,binary,ALP,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Bil,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
ANC,binary,Bil,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Female,binary,ANC,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Ceftazidime.Avibactam.Aztreonam.T,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Male,binary,Sodium,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Ventilation,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Overall.Mortality,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Sodium,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Ventilation,binary,ANC,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Male,binary,Overall.Mortality,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
Male,binary,ANC,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Male,binary,Overall.organ.support,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Female,binary,Sodium,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
DM,binary,Surgery.in.last.3.Months,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Total.Protein,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
ANC,binary,ALP,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,SGPT,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Female,binary,Overall.Mortality,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Globulin,binary,ALP,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Total.Protein,binary,Ceftazidime.Avibactam.Aztreonam.T,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
Bil,binary,Total.Protein,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
SGPT,binary,ALP,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
ALP,binary,Sodium,binary,-0.0083,0.9700631329367244,23,WEAK,Negative,False
DM,binary,Total.Protein,binary,0.0083,0.9700631329367244,23,WEAK,Positive,False
BSI.CRO,binary,APACHEII,continuous,0.008,0.9712763882449582,23,WEAK,Positive,False
Age,continuous,Mortality.in.ICU,binary,0.008,0.9712550541748797,23,WEAK,Positive,False
Urea,continuous,Ceftazidime.Avibactam,binary,0.008,0.9712763882449582,23,WEAK,Positive,False
Weight,continuous,P.C.Z.A.T,binary,-0.0079,0.9712905845968917,23,WEAK,Negative,False
TLC,binary,GW.Stay.in.28.Days,continuous,-0.0076,0.9726017276317495,23,WEAK,Negative,False
Height,continuous,NDM,binary,0.0075,0.9730182294275441,23,WEAK,Positive,False
SOFA,continuous,Sodium,binary,-0.0072,0.9740312289882423,23,WEAK,Negative,False
Height,continuous,Total.Protein,binary,0.0071,0.9742505255700314,23,WEAK,Positive,False
Age,continuous,ANC,binary,-0.0071,0.9742313989935752,23,WEAK,Negative,False
Male,binary,Total.Hospital.stay.in.28.days,continuous,0.0066,0.9760575498211904,23,WEAK,Positive,False
Female,binary,Total.Hospital.stay.in.28.days,continuous,-0.0066,0.9760575498211904,23,WEAK,Negative,False
Female,binary,Weight,continuous,-0.0066,0.9761108524516757,23,WEAK,Negative,False
Age,continuous,DM,binary,-0.0066,0.9760812838878223,23,WEAK,Negative,False
Male,binary,Weight,continuous,0.0066,0.9761108524516757,23,WEAK,Positive,False
Height,continuous,Ventilation,binary,-0.0066,0.9760990381906226,23,WEAK,Negative,False
Height,continuous,Bil,binary,-0.0066,0.9760990381906226,23,WEAK,Negative,False
APACHEII,continuous,Chloramphenicol,ordinal,-0.0056,0.9799092658075687,23,WEAK,Negative,False
Height,continuous,Minocycline,ordinal,0.0053,0.9807232289231961,23,WEAK,Positive,False
Weight,continuous,Doxycycline,ordinal,-0.004,0.9853951069384169,23,WEAK,Negative,False
APACHEII,continuous,Doxycycline,ordinal,-0.004,0.9853878829060763,23,WEAK,Negative,False
Neither.Abx.E,binary,Total.Hospital.stay.in.28.days,continuous,0.0,1.0,23,WEAK,Negative,False
Z.A.only.E,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
HAP.CRO,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
P.C.Z.A.T,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
SGOT,binary,Amikacin,ordinal,0.0,1.0,23,WEAK,Negative,False
ANC,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
BSI.CRO,binary,Clinical.Improvement,ordinal,0.0,1.0,23,WEAK,Negative,False
Height,continuous,Tigecycline,ordinal,0.0,1.0,23,WEAK,Negative,False
BSI.CRO,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Magnesium,binary,Piperacillin.Tazobactam,ordinal,0.0,1.0,23,WEAK,Negative,False
Bil,binary,ICU.Stay.in.28.Days,continuous,0.0,1.0,23,WEAK,Negative,False
Procalcitonin,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
APACHEII,continuous,Creatinine,binary,0.0,1.0,23,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Nitrofurantoin,ordinal,0.0,1.0,23,WEAK,Negative,False
P.C.only.T,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
P.C.Z.A.T,binary,Clinical.Improvement,ordinal,0.0,1.0,23,WEAK,Negative,False
Other.CRO,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Weight,continuous,Ertapenem,ordinal,0.0,1.0,23,WEAK,Negative,False
Weight,continuous,Endoscopy.in.1.week,binary,0.0,1.0,23,WEAK,Negative,False
Total.Protein,binary,Nitrofurantoin,ordinal,0.0,1.0,23,WEAK,Negative,False
Hypothyroidism,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
IAI.CRO,binary,GW.Stay.in.28.Days,continuous,0.0,1.0,23,WEAK,Negative,False
Endoscopy.in.1.week,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Height,continuous,Past.CREPA.infection,binary,0.0,1.0,23,WEAK,Negative,False
P.C.only.T,binary,Clinical.Improvement,ordinal,0.0,1.0,23,WEAK,Negative,False
Z.A.only.T,binary,Clinical.Improvement,ordinal,0.0,1.0,23,WEAK,Negative,False
SOFA,continuous,Procalcitonin,binary,0.0,1.0,23,WEAK,Negative,False
SOFA,continuous,Z.A.only.T,binary,0.0,1.0,23,WEAK,Negative,False
Neither.Abx.T,binary,Total.Hospital.stay.in.28.days,continuous,0.0,1.0,23,WEAK,Negative,False
Amoxicillin.Clavulanic.Acid,ordinal,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Neutropenia,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Any.Viral.Infection,binary,Nitrofurantoin,ordinal,0.0,1.0,23,WEAK,Negative,False
Hb,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Any.Viral.Infection,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Platelet,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Lympho,binary,ICU.Stay.in.28.Days,continuous,0.0,1.0,23,WEAK,Negative,False
Platelet,binary,Doxycycline,ordinal,0.0,1.0,23,WEAK,Negative,False
Overall.organ.support,binary,Nitrofurantoin,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Cefuroxime,ordinal,0.0,1.0,23,WEAK,Negative,False
Hemat.Malignancy,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Meropenem,ordinal,0.0,1.0,23,WEAK,Negative,False
P.C.in.vitro,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Polymyxin.Colistin.Inclusion.T,binary,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Ceftazidime,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Cefotaxime,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Trimethoprim.Sulfamethoxazole,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Cefoperazone.Sulbactam,ordinal,0.0,1.0,23,WEAK,Negative,False
APACHEII,continuous,P.C.Z.A.E,binary,0.0,1.0,23,WEAK,Negative,False
Hemat.Malignancy,binary,Minocycline,ordinal,0.0,1.0,23,WEAK,Negative,False
COPD,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Ertapenem,ordinal,0.0,1.0,23,WEAK,Negative,False
Calcium,binary,Clinical.Improvement,ordinal,0.0,1.0,23,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Chloramphenicol,ordinal,0.0,1.0,23,WEAK,Negative,False
Chloramphenicol,ordinal,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.0,1.0,23,WEAK,Negative,False
