Variable1,Variable1_Type,Variable2,Variable2_Type,Correlation,P_Value,N,Strength,Direction,Significant
INR,binary,GW.Stay.in.28.Days,continuous,,,20,WEAK,Negative,False
INR,binary,Total.Hospital.Stay,continuous,,,20,WEAK,Negative,False
INR,binary,Mortality.in.ICU,binary,,,20,WEAK,Negative,False
INR,binary,Mortality.in.Hospital,binary,,,20,WEAK,Negative,False
INR,binary,Mortality.post.28.Day.Discharge,binary,,,20,WEAK,Negative,False
INR,binary,Overall.Mortality,binary,,,20,WEAK,Negative,False
INR,binary,Relapse.post.28.Day.Discharge,binary,,,20,WEAK,Negative,False
INR,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,,,20,WEAK,Negative,False
Bil,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Bil,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Bil,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
SGPT,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
SGPT,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
SGOT,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
SGOT,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Albumin,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Albumin,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Total.Protein,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Total.Protein,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Globulin,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Globulin,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
ALP,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
ALP,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
ALP,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Creatinine,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Creatinine,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Sodium,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Sodium,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Potassium,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Potassium,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Urea,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Urea,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Urea,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Calcium,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Calcium,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Magnesium,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Magnesium,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Procalcitonin,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Procalcitonin,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.P.C.only,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.CAAZ.only,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Empirically.given.other.Abx,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.and.CAAZ,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.P.C.only,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.CAAZ.only,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Carbapenemase,binary,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Ciprofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Imipenem.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Levofloxacin.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Meropenem.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Cefoperazone.Sulbactam,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Ceftazidime.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Piperacillin.Tazobactam.Resistance,ordinal,,,20,WEAK,Negative,False
Amikacin.Resistance,ordinal,Carbapenemase,binary,,,20,WEAK,Negative,False
Ciprofloxacin.Resistance,ordinal,Colistin.Resistance,ordinal,,,20,WEAK,Negative,False
Ciprofloxacin.Resistance,ordinal,Cefepime.Resistance,ordinal,,,20,WEAK,Negative,False
Ciprofloxacin.Resistance,ordinal,Gentamicin.Resistance,ordinal,,,20,WEAK,Negative,False
