Variable1,Variable1_Type,Variable2,Variable2_Type,Correlation,P_Value,N,Strength,Direction,Significant
CAP.NCRO,binary,CV.Catheter.in.6.Months,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,CV.Catheter.Now,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Urinary.Catheter.in.6.Months,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Urinary.Catheter.Now,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Surgery.in.last.3.Months,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Past.CREPA.infection,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Endoscopy.in.1.week,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Dialysis.in.1.week,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Immunosuppressive.drugs.in.1.week,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Inotropes.,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Dialysis.on.Day.1,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Ventilation,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Overall.organ.support,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Neutropenia,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,HIV.Present,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,TB,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Any.Viral.Infection,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Any.Fungal.Infection,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Hemat.Malignancy,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Solid.Organ,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,APACHEII,continuous,,,12,WEAK,Negative,False
CAP.NCRO,binary,SOFA,continuous,,,12,WEAK,Negative,False
CAP.NCRO,binary,Hb,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,TLC,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,ANC,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Lympho,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Platelet,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,INR,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Bil,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,SGPT,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,SGOT,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Albumin,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Total.Protein,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Globulin,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,ALP,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Creatinine,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Sodium,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Potassium,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Urea,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Calcium,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Magnesium,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Procalcitonin,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,P.C.Z.A.E,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,P.C.only.E,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Z.A.only.E,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Neither.Abx.E,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,P.C.Z.A.T,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,P.C.only.T,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Z.A.only.T,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Neither.Abx.T,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Amikacin,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Aztreonam,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Ciprofloxacin,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Colistin,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Cefepime,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Gentamicin,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Imipenem,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Levofloxacin,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Meropenem,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Cefoperazone.Sulbactam,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Trimethoprim.Sulfamethoxazole,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Ceftazidime,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,Tigecycline,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Piperacillin.Tazobactam,ordinal,,,12,WEAK,Negative,False
CAP.NCRO,binary,ESBL.producer,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,AmpC,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Carbapenemase,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,MRSA,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,VAN,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Polymyxin.Colistin.Inclusion,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Clinical.improvement,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,ICU.Stay.in.28.Days,continuous,,,12,WEAK,Negative,False
CAP.NCRO,binary,GW.Stay.in.28.Days,continuous,,,12,WEAK,Negative,False
CAP.NCRO,binary,Total.Hospital.stay.in.28.days,continuous,,,12,WEAK,Negative,False
CAP.NCRO,binary,Mortality.in.ICU,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Mortality.in.Hospital,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Mortality.post.28.Day.Discharge,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Overall.mortality,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Relapse.post.28.Day.Discharge,binary,,,12,WEAK,Negative,False
CAP.NCRO,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Other.NCRO,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Hospitalization.in.past.6.Months,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,CV.Catheter.in.6.Months,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,CV.Catheter.Now,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Urinary.Catheter.in.6.Months,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Urinary.Catheter.Now,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Surgery.in.last.3.Months,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Past.CREPA.infection,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Endoscopy.in.1.week,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Dialysis.in.1.week,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Immunosuppressive.drugs.in.1.week,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Inotropes.,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Dialysis.on.Day.1,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Ventilation,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Overall.organ.support,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Neutropenia,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,HIV.Present,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,TB,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Any.Viral.Infection,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Any.Fungal.Infection,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Hemat.Malignancy,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Solid.Organ,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,APACHEII,continuous,,,12,WEAK,Negative,False
BSI.NCRO,binary,SOFA,continuous,,,12,WEAK,Negative,False
BSI.NCRO,binary,Hb,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,TLC,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,ANC,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Lympho,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Platelet,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,INR,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Bil,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,SGPT,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,SGOT,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Albumin,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Total.Protein,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Globulin,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,ALP,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Creatinine,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Sodium,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Potassium,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Urea,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Calcium,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Magnesium,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Procalcitonin,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,P.C.Z.A.E,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,P.C.only.E,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Z.A.only.E,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Neither.Abx.E,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,P.C.Z.A.T,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,P.C.only.T,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Z.A.only.T,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Neither.Abx.T,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Amikacin,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Aztreonam,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Ciprofloxacin,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Colistin,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Cefepime,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Gentamicin,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Imipenem,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Levofloxacin,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Meropenem,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Cefoperazone.Sulbactam,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Trimethoprim.Sulfamethoxazole,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Ceftazidime,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,Tigecycline,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Piperacillin.Tazobactam,ordinal,,,12,WEAK,Negative,False
BSI.NCRO,binary,ESBL.producer,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,AmpC,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Carbapenemase,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,MRSA,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,VAN,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Polymyxin.Colistin.Inclusion,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Clinical.improvement,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,ICU.Stay.in.28.Days,continuous,,,12,WEAK,Negative,False
BSI.NCRO,binary,GW.Stay.in.28.Days,continuous,,,12,WEAK,Negative,False
BSI.NCRO,binary,Total.Hospital.stay.in.28.days,continuous,,,12,WEAK,Negative,False
BSI.NCRO,binary,Mortality.in.ICU,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Mortality.in.Hospital,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Mortality.post.28.Day.Discharge,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Overall.mortality,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Relapse.post.28.Day.Discharge,binary,,,12,WEAK,Negative,False
BSI.NCRO,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Hospitalization.in.past.6.Months,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,CV.Catheter.in.6.Months,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,CV.Catheter.Now,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Urinary.Catheter.in.6.Months,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Urinary.Catheter.Now,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Surgery.in.last.3.Months,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Past.CREPA.infection,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Endoscopy.in.1.week,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Dialysis.in.1.week,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Immunosuppressive.drugs.in.1.week,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Inotropes.,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Dialysis.on.Day.1,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Ventilation,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Overall.organ.support,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Neutropenia,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,HIV.Present,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,TB,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Any.Viral.Infection,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Any.Fungal.Infection,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Hemat.Malignancy,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Solid.Organ,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,APACHEII,continuous,,,12,WEAK,Negative,False
Other.NCRO,binary,SOFA,continuous,,,12,WEAK,Negative,False
Other.NCRO,binary,Hb,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,TLC,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,ANC,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Lympho,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Platelet,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,INR,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Bil,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,SGPT,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,SGOT,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Albumin,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Total.Protein,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Globulin,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,ALP,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Creatinine,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Sodium,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Potassium,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Urea,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Calcium,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Magnesium,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Procalcitonin,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,P.C.Z.A.E,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,P.C.only.E,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Z.A.only.E,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Neither.Abx.E,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,P.C.Z.A.T,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,P.C.only.T,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Z.A.only.T,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Neither.Abx.T,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Amikacin,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Aztreonam,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Ciprofloxacin,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Colistin,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Cefepime,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Gentamicin,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Imipenem,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Levofloxacin,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Meropenem,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Cefoperazone.Sulbactam,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Trimethoprim.Sulfamethoxazole,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Ceftazidime,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,Tigecycline,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Piperacillin.Tazobactam,ordinal,,,12,WEAK,Negative,False
Other.NCRO,binary,ESBL.producer,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,AmpC,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Carbapenemase,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,MRSA,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,VAN,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Polymyxin.Colistin.Inclusion,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Clinical.improvement,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,ICU.Stay.in.28.Days,continuous,,,12,WEAK,Negative,False
Other.NCRO,binary,GW.Stay.in.28.Days,continuous,,,12,WEAK,Negative,False
Other.NCRO,binary,Total.Hospital.stay.in.28.days,continuous,,,12,WEAK,Negative,False
Other.NCRO,binary,Mortality.in.ICU,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Mortality.in.Hospital,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Mortality.post.28.Day.Discharge,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Overall.mortality,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Relapse.post.28.Day.Discharge,binary,,,12,WEAK,Negative,False
Other.NCRO,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,CV.Catheter.Now,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Urinary.Catheter.Now,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Dialysis.in.1.week,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Dialysis.on.Day.1,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,HIV.Present,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,TB,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Hb,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,INR,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Procalcitonin,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Neither.Abx.E,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Neither.Abx.T,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Trimethoprim.Sulfamethoxazole,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Tigecycline,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,ESBL.producer,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,AmpC,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,MRSA,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,VAN,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Polymyxin.Colistin.Inclusion,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Mortality.in.ICU,binary,,,12,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,CV.Catheter.Now,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Urinary.Catheter.Now,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Dialysis.in.1.week,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Dialysis.on.Day.1,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,HIV.Present,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,TB,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Hb,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,INR,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Procalcitonin,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Neither.Abx.E,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Neither.Abx.T,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Trimethoprim.Sulfamethoxazole,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Tigecycline,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,ESBL.producer,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,AmpC,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,MRSA,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,VAN,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Polymyxin.Colistin.Inclusion,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Mortality.in.ICU,binary,,,12,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Urinary.Catheter.in.6.Months,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Urinary.Catheter.Now,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Surgery.in.last.3.Months,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Past.CREPA.infection,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Endoscopy.in.1.week,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Dialysis.in.1.week,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Immunosuppressive.drugs.in.1.week,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Inotropes.,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Dialysis.on.Day.1,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Ventilation,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Overall.organ.support,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Neutropenia,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,HIV.Present,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,TB,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Any.Viral.Infection,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Any.Fungal.Infection,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Hemat.Malignancy,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Solid.Organ,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,APACHEII,continuous,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,SOFA,continuous,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Hb,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,TLC,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,ANC,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Lympho,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Platelet,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,INR,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Bil,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,SGPT,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,SGOT,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Albumin,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Total.Protein,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Globulin,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,ALP,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Creatinine,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Sodium,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Potassium,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Urea,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Calcium,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Magnesium,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Procalcitonin,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,P.C.Z.A.E,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,P.C.only.E,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Z.A.only.E,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Neither.Abx.E,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,P.C.Z.A.T,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,P.C.only.T,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Z.A.only.T,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Neither.Abx.T,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Amikacin,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Aztreonam,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Ciprofloxacin,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Colistin,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Cefepime,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Gentamicin,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Imipenem,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Levofloxacin,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Meropenem,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Cefoperazone.Sulbactam,ordinal,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Trimethoprim.Sulfamethoxazole,binary,,,12,WEAK,Negative,False
CV.Catheter.Now,binary,Ceftazidime,ordinal,,,12,WEAK,Negative,False
